car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,present_price,mileage,selling_price
Maruti Baleno,Maruti,Baleno,5,49700,Dealer,Diesel,Manual,869357,27.39,550000
Maruti Baleno,Maruti,Baleno,5,55368,Dealer,Diesel,Manual,869357,27.39,690000
Maruti Baleno,Maruti,Baleno,5,52427,Dealer,Petrol,Automatic,855000,21.4,590000
Maruti Baleno,Maruti,Baleno,5,22000,Dealer,Petrol,Manual,867500,15.4,625000
Maruti Baleno,Maruti,Baleno,5,52000,Dealer,Petrol,Manual,869357,21.01,575000
Maruti Baleno,Maruti,Baleno,5,49551,Dealer,Petrol,Manual,889000,21.4,620000
Maruti Baleno,Maruti,Baleno,5,37072,Dealer,Petrol,Manual,889000,21.4,615000
Maruti Baleno,Maruti,Baleno,5,20000,Dealer,Petrol,Automatic,878000,21.4,625000
Maruti Baleno,Maruti,Baleno,5,14500,Dealer,Petrol,Manual,869357,21.4,560000
Maruti Baleno,Maruti,Baleno,5,72000,Dealer,Petrol,Manual,869357,21.4,630000
Maruti Baleno,Maruti,Baleno,5,14550,Dealer,Petrol,Manual,870500,21.4,559000
Maruti Baleno,Maruti,Baleno,5,15068,Dealer,Petrol,Manual,878000,21.4,560000
Maruti Baleno,Maruti,Baleno,5,45215,Dealer,Petrol,Automatic,915500,21.4,698000
Maruti Baleno,Maruti,Baleno,5,98000,Dealer,Petrol,Automatic,864500,21.4,575000
Maruti Baleno,Maruti,Baleno,5,49726,Dealer,Petrol,Manual,915500,21.01,610000
Maruti Baleno,Maruti,Baleno,5,23243,Dealer,Petrol,Manual,915500,21.4,687000
Maruti Baleno,Maruti,Baleno,5,60150,Dealer,Petrol,Manual,865000,21.01,600000
Maruti Baleno,Maruti,Baleno,5,59434,Dealer,Petrol,Manual,915500,21.01,599000
Maruti Baleno,Maruti,Baleno,5,28582,Dealer,Petrol,Manual,866000,21.4,550000
Maruti Baleno,Maruti,Baleno,5,34000,Dealer,Petrol,Manual,866000,21.4,550000
Maruti Baleno,Maruti,Baleno,5,38000,Dealer,Petrol,Manual,866000,21.4,580000
Maruti Baleno,Maruti,Baleno,5,71205,Dealer,Petrol,Manual,915500,21.4,570000
Maruti Baleno,Maruti,Baleno,5,45000,Dealer,Petrol,Manual,869357,21.4,610000
Maruti Baleno,Maruti,Baleno,5,54552,Dealer,Petrol,Manual,869357,21.4,510000
Maruti Baleno,Maruti,Baleno,5,51000,Dealer,Petrol,Manual,847500,21.4,515000
Maruti Baleno,Maruti,Baleno,5,31600,Dealer,Petrol,Manual,855000,21.4,532000
Maruti Baleno,Maruti,Baleno,5,60000,Dealer,Petrol,Automatic,855000,21.4,635000
Maruti Baleno,Maruti,Baleno,5,47061,Dealer,Petrol,Automatic,839500,21.4,655000
Maruti Baleno,Maruti,Baleno,5,92000,Dealer,Petrol,Manual,855000,21.4,570000
Maruti Baleno,Maruti,Baleno,5,27000,Dealer,Petrol,Manual,866000,21.4,585000
Maruti Baleno,Maruti,Baleno,5,43000,Dealer,Petrol,Manual,855000,21.01,650000
Maruti Baleno,Maruti,Baleno,5,60001,Dealer,Petrol,Automatic,855000,21.4,565000
Maruti Baleno,Maruti,Baleno,5,32000,Dealer,Petrol,Manual,869357,21.4,620000
Maruti Baleno,Maruti,Baleno,5,31000,Dealer,Petrol,Automatic,855000,21.4,650000
Maruti Baleno,Maruti,Baleno,5,41000,Dealer,Petrol,Manual,855000,21.4,579000
Maruti Baleno,Maruti,Baleno,5,49000,Dealer,Petrol,Manual,855000,21.4,550000
Maruti Baleno,Maruti,Baleno,5,34000,Dealer,Petrol,Manual,855000,21.01,520000
Maruti Baleno,Maruti,Baleno,5,60000,Dealer,Petrol,Automatic,855000,21.4,625000
Maruti Baleno,Maruti,Baleno,5,19000,Dealer,Petrol,Automatic,839500,21.4,550000
Maruti Baleno,Maruti,Baleno,5,44000,Dealer,Petrol,Manual,869357,21.01,530000
Maruti Baleno,Maruti,Baleno,5,58000,Dealer,Petrol,Manual,855000,21.4,550000
Maruti Baleno,Maruti,Baleno,5,23000,Dealer,Petrol,Automatic,869357,21.4,650000
Maruti Baleno,Maruti,Baleno,5,42700,Dealer,Petrol,Manual,878000,21.4,610000
Maruti Baleno,Maruti,Baleno,5,34114,Dealer,Petrol,Manual,931000,21.01,639000
Maruti Baleno,Maruti,Baleno,5,38953,Dealer,Petrol,Manual,869357,21.01,611000
Maruti Baleno,Maruti,Baleno,5,26208,Dealer,Petrol,Manual,931000,21.01,575000
Maruti Baleno,Maruti,Baleno,5,35000,Dealer,Petrol,Automatic,931000,21.4,750000
Maruti Baleno,Maruti,Baleno,5,100000,Individual,Diesel,Manual,869357,27.39,650000
Maruti Baleno,Maruti,Baleno,5,30000,Individual,Diesel,Manual,869357,27.39,700000
Maruti Baleno,Maruti,Baleno,5,120000,Individual,Diesel,Manual,869357,27.39,550000
Maruti Baleno,Maruti,Baleno,5,30000,Individual,Diesel,Manual,869357,27.39,585000
Maruti Baleno,Maruti,Baleno,5,50000,Individual,Diesel,Manual,869357,27.39,725000
Maruti Baleno,Maruti,Baleno,5,90000,Individual,Diesel,Manual,869357,27.39,590000
Maruti Baleno,Maruti,Baleno,5,70000,Individual,Diesel,Manual,869357,27.39,650000
Maruti Baleno,Maruti,Baleno,5,95000,Individual,Petrol,Manual,870500,21.4,550000
Maruti Baleno,Maruti,Baleno,5,60000,Individual,Petrol,Automatic,870500,21.4,600000
Maruti Baleno,Maruti,Baleno,5,30000,Individual,Petrol,Automatic,847500,21.4,620000
Maruti Baleno,Maruti,Baleno,5,48000,Individual,Petrol,Automatic,864500,21.4,625000
Maruti Baleno,Maruti,Baleno,5,70000,Individual,Petrol,Manual,847500,21.4,450000
Maruti Baleno,Maruti,Baleno,5,50000,Individual,Petrol,Manual,857000,21.4,575000
Maruti Baleno,Maruti,Baleno,5,30000,Individual,Petrol,Manual,833500,21.4,475000
Maruti Baleno,Maruti,Baleno,5,67500,Individual,Petrol,Manual,847500,21.4,480000
Maruti Baleno,Maruti,Baleno,5,33000,Individual,Petrol,Manual,866000,21.4,470000
Maruti Baleno,Maruti,Baleno,5,4300,Individual,Petrol,Manual,931000,21.4,665000
Maruti Baleno,Maruti,Baleno,5,20000,Individual,Petrol,Manual,839000,21.4,599000
Maruti Baleno,Maruti,Baleno,5,40000,Individual,Petrol,Manual,833000,21.4,550000
Maruti Baleno,Maruti,Baleno,5,60000,Individual,Petrol,Manual,856000,21.4,500000
Maruti Baleno,Maruti,Baleno,5,50000,Individual,Petrol,Automatic,904500,21.4,650000
Maruti Baleno,Maruti,Baleno,5,32145,Dealer,Petrol,Manual,847500,21.4,565000
Maruti Baleno,Maruti,Baleno,5,60201,Dealer,Petrol,Manual,855000,21.01,490000
Maruti Celerio,Maruti,Celerio,5,69000,Dealer,CNG,Manual,627000,31.79,375000
Maruti Celerio,Maruti,Celerio,5,48129,Dealer,CNG,Manual,642000,31.79,411000
Maruti Celerio,Maruti,Celerio,5,61173,Dealer,Diesel,Manual,598326,27.62,375000
Maruti Celerio,Maruti,Celerio,5,87187,Dealer,Diesel,Manual,598326,27.62,399000
Maruti Celerio,Maruti,Celerio,5,71000,Dealer,Diesel,Manual,598326,27.62,499000
Maruti Celerio,Maruti,Celerio,5,39500,Dealer,Diesel,Manual,598326,27.62,430000
Maruti Celerio,Maruti,Celerio,5,62000,Dealer,Petrol,Automatic,561500,23.1,415000
Maruti Celerio,Maruti,Celerio,5,52250,Dealer,Petrol,Manual,591000,23.1,395000
Maruti Celerio,Maruti,Celerio,5,16000,Dealer,Petrol,Automatic,604000,23.1,445000
Maruti Celerio,Maruti,Celerio,5,36000,Dealer,Petrol,Automatic,598326,23.1,450000
Maruti Celerio,Maruti,Celerio,5,43782,Dealer,Petrol,Manual,598326,23.1,425000
Maruti Celerio,Maruti,Celerio,5,16393,Dealer,Petrol,Automatic,593000,21.63,450000
Maruti Celerio,Maruti,Celerio,5,14286,Dealer,Petrol,Manual,593000,23.1,395000
Maruti Celerio,Maruti,Celerio,5,36836,Dealer,Petrol,Automatic,598326,23.1,460000
Maruti Celerio,Maruti,Celerio,5,54000,Dealer,Petrol,Automatic,597500,23.1,450000
Maruti Celerio,Maruti,Celerio,5,53000,Dealer,Petrol,Automatic,589500,23.1,455000
Maruti Celerio,Maruti,Celerio,5,64211,Dealer,Petrol,Automatic,597500,23.1,440000
Maruti Celerio,Maruti,Celerio,5,54000,Dealer,Petrol,Automatic,597500,23.1,450000
Maruti Celerio,Maruti,Celerio,5,30464,Dealer,Petrol,Automatic,597500,23.1,469000
Maruti Celerio,Maruti,Celerio,5,20675,Dealer,Petrol,Manual,597500,23.1,470000
Maruti Celerio,Maruti,Celerio,5,35232,Dealer,Petrol,Automatic,597500,23.1,445000
Maruti Celerio,Maruti,Celerio,5,35887,Dealer,Petrol,Automatic,581500,23.1,390000
Maruti Celerio,Maruti,Celerio,5,24262,Dealer,Petrol,Automatic,598326,23.1,460000
Maruti Celerio,Maruti,Celerio,5,35000,Dealer,Petrol,Manual,567500,23.1,385000
Maruti Celerio,Maruti,Celerio,5,2000,Dealer,Petrol,Automatic,559500,23.1,466000
Maruti Celerio,Maruti,Celerio,5,36000,Dealer,Petrol,Manual,559500,23.1,375000
Maruti Celerio,Maruti,Celerio,5,2200,Dealer,Petrol,Automatic,559500,23.1,465000
Maruti Celerio,Maruti,Celerio,5,12000,Dealer,Petrol,Automatic,593000,23.1,475000
Maruti Celerio,Maruti,Celerio,5,20000,Dealer,Petrol,Automatic,604000,23.1,470000
Maruti Celerio,Maruti,Celerio,5,22169,Dealer,Petrol,Automatic,627500,23.1,490000
Maruti Celerio,Maruti,Celerio,5,29000,Dealer,Petrol,Manual,593000,23.1,441000
Maruti Celerio,Maruti,Celerio,5,18000,Dealer,Petrol,Manual,627500,21.63,450000
Maruti Celerio,Maruti,Celerio,5,36545,Dealer,Petrol,Manual,627500,23.1,450000
Maruti Celerio,Maruti,Celerio,5,18540,Dealer,Petrol,Automatic,604000,23.1,429000
Maruti Celerio,Maruti,Celerio,5,41944,Dealer,Petrol,Automatic,627500,23.1,485000
Maruti Celerio,Maruti,Celerio,5,51000,Dealer,Petrol,Automatic,592500,23.1,435000
Maruti Celerio,Maruti,Celerio,5,62000,Dealer,Petrol,Automatic,627500,23.1,470000
Maruti Celerio,Maruti,Celerio,5,67000,Dealer,Petrol,Automatic,577500,23.1,415000
Maruti Celerio,Maruti,Celerio,5,40775,Dealer,Petrol,Manual,598326,23.1,445000
Maruti Celerio,Maruti,Celerio,5,27521,Dealer,Petrol,Automatic,598326,23.1,455000
Maruti Celerio,Maruti,Celerio,5,29330,Dealer,Petrol,Automatic,598326,23.1,451000
Maruti Celerio,Maruti,Celerio,5,46500,Individual,Petrol,Manual,561500,23.1,340000
Maruti Celerio,Maruti,Celerio,5,70000,Individual,Petrol,Manual,567000,23.1,375000
Maruti Celerio,Maruti,Celerio,5,50000,Individual,Petrol,Manual,597500,23.1,450000
Maruti Celerio,Maruti,Celerio,5,55000,Individual,Petrol,Automatic,597500,23.1,480000
Maruti Celerio,Maruti,Celerio,5,50000,Individual,Petrol,Manual,589000,23.1,400000
Maruti Celerio,Maruti,Celerio,5,70000,Individual,Petrol,Manual,592500,23.1,420000
Maruti Celerio,Maruti,Celerio,5,30000,Individual,Petrol,Automatic,592500,23.1,500000
Maruti Celerio,Maruti,Celerio,5,60000,Individual,Petrol,Automatic,627500,23.1,470000
Maruti Celerio,Maruti,Celerio,5,30000,Individual,Petrol,Automatic,627500,23.1,450000
Maruti Celerio,Maruti,Celerio,5,25000,Individual,Petrol,Automatic,627500,23.1,480000
Maruti Celerio,Maruti,Celerio,5,100000,Individual,Petrol,Automatic,592500,23.1,400000
Maruti Celerio,Maruti,Celerio,5,12957,Dealer,Petrol,Manual,559500,23.1,400000
Maruti Ciaz,Maruti,Ciaz,5,76000,Dealer,Diesel,Manual,1159572,28.09,650000
Maruti Ciaz,Maruti,Ciaz,5,38000,Dealer,Diesel,Manual,1159572,28.09,591000
Maruti Ciaz,Maruti,Ciaz,5,35000,Dealer,Diesel,Manual,1159572,28.09,610000
Maruti Ciaz,Maruti,Ciaz,5,40000,Dealer,Diesel,Manual,1159572,28.09,595000
Maruti Ciaz,Maruti,Ciaz,5,86000,Dealer,Diesel,Manual,1159572,28.09,680000
Maruti Ciaz,Maruti,Ciaz,5,59000,Dealer,Diesel,Manual,1159572,26.21,710000
Maruti Ciaz,Maruti,Ciaz,5,67518,Dealer,Diesel,Manual,1159572,28.09,755000
Maruti Ciaz,Maruti,Ciaz,5,41000,Dealer,Diesel,Manual,1159572,28.09,750000
Maruti Ciaz,Maruti,Ciaz,5,115000,Dealer,Diesel,Manual,1159572,28.09,655000
Maruti Ciaz,Maruti,Ciaz,5,68429,Dealer,Diesel,Manual,1159572,26.21,797000
Maruti Ciaz,Maruti,Ciaz,5,115852,Dealer,Diesel,Manual,1159572,28.09,655000
Maruti Ciaz,Maruti,Ciaz,5,66000,Dealer,Diesel,Manual,1159572,28.09,725000
Maruti Ciaz,Maruti,Ciaz,5,80000,Dealer,Diesel,Manual,1159572,28.09,650000
Maruti Ciaz,Maruti,Ciaz,5,85000,Dealer,Diesel,Manual,1159572,26.21,650000
Maruti Ciaz,Maruti,Ciaz,5,50000,Dealer,Diesel,Manual,1159572,28.09,745000
Maruti Ciaz,Maruti,Ciaz,5,68193,Dealer,Diesel,Manual,1159572,28.09,760000
Maruti Ciaz,Maruti,Ciaz,5,86000,Dealer,Diesel,Manual,1159572,28.09,640000
Maruti Ciaz,Maruti,Ciaz,5,42564,Dealer,Diesel,Manual,1159572,28.09,485000
Maruti Ciaz,Maruti,Ciaz,5,28963,Dealer,Diesel,Manual,1159572,28.09,600000
Maruti Ciaz,Maruti,Ciaz,5,39000,Dealer,Diesel,Manual,1159572,28.09,549000
Maruti Ciaz,Maruti,Ciaz,5,32568,Dealer,Diesel,Manual,1159572,28.09,449000
Maruti Ciaz,Maruti,Ciaz,5,34000,Dealer,Diesel,Manual,1159572,28.09,575000
Maruti Ciaz,Maruti,Ciaz,5,48048,Dealer,Diesel,Manual,1159572,28.09,575000
Maruti Ciaz,Maruti,Ciaz,5,72000,Dealer,Diesel,Manual,1159572,28.09,595000
Maruti Ciaz,Maruti,Ciaz,5,43000,Dealer,Diesel,Manual,1159572,26.21,599000
Maruti Ciaz,Maruti,Ciaz,5,69000,Dealer,Diesel,Manual,1159572,28.09,650000
Maruti Ciaz,Maruti,Ciaz,5,52000,Dealer,Diesel,Manual,1159572,28.09,615000
Maruti Ciaz,Maruti,Ciaz,5,56000,Dealer,Diesel,Manual,1159572,28.09,650000
Maruti Ciaz,Maruti,Ciaz,5,42676,Dealer,Diesel,Manual,1159572,28.09,610000
Maruti Ciaz,Maruti,Ciaz,5,89000,Dealer,Diesel,Manual,1159572,28.09,580000
Maruti Ciaz,Maruti,Ciaz,5,52000,Dealer,Diesel,Manual,1159572,28.09,575000
Maruti Ciaz,Maruti,Ciaz,5,49184,Dealer,Diesel,Manual,1159572,26.82,740000
Maruti Ciaz,Maruti,Ciaz,5,47000,Dealer,Diesel,Manual,1159572,28.09,725000
Maruti Ciaz,Maruti,Ciaz,5,63000,Dealer,Diesel,Manual,1159572,28.09,630000
Maruti Ciaz,Maruti,Ciaz,5,72000,Dealer,Diesel,Manual,1159572,28.09,560000
Maruti Ciaz,Maruti,Ciaz,5,49000,Dealer,Diesel,Manual,1159572,26.21,625000
Maruti Ciaz,Maruti,Ciaz,5,62563,Dealer,Diesel,Manual,1159572,28.09,750000
Maruti Ciaz,Maruti,Ciaz,5,80000,Dealer,Diesel,Manual,1159572,28.09,720000
Maruti Ciaz,Maruti,Ciaz,5,60000,Dealer,Diesel,Manual,1159572,28.09,730000
Maruti Ciaz,Maruti,Ciaz,5,62000,Dealer,Diesel,Manual,1159572,28.09,725000
Maruti Ciaz,Maruti,Ciaz,5,20500,Dealer,Petrol,Automatic,1152000,19.12,795000
Maruti Ciaz,Maruti,Ciaz,5,48448,Dealer,Petrol,Manual,1128500,20.73,675000
Maruti Ciaz,Maruti,Ciaz,5,59000,Dealer,Petrol,Automatic,1173000,19.12,690000
Maruti Ciaz,Maruti,Ciaz,5,53000,Dealer,Petrol,Manual,1159572,20.73,635000
Maruti Ciaz,Maruti,Ciaz,5,33000,Dealer,Petrol,Automatic,1173000,19.12,725000
Maruti Ciaz,Maruti,Ciaz,5,31000,Dealer,Petrol,Manual,1173000,20.73,600000
Maruti Ciaz,Maruti,Ciaz,5,33582,Dealer,Petrol,Automatic,1173000,19.12,740000
Maruti Ciaz,Maruti,Ciaz,5,71000,Dealer,Petrol,Manual,1129000,20.73,600000
Maruti Ciaz,Maruti,Ciaz,5,67248,Dealer,Petrol,Manual,1151500,20.73,495000
Maruti Ciaz,Maruti,Ciaz,5,77185,Dealer,Petrol,Manual,1168000,20.73,600000
Maruti Ciaz,Maruti,Ciaz,5,37000,Dealer,Petrol,Automatic,1159572,19.12,550000
Maruti Ciaz,Maruti,Ciaz,5,18000,Dealer,Petrol,Manual,1098500,20.73,525000
Maruti Ciaz,Maruti,Ciaz,5,36889,Dealer,Petrol,Manual,1098500,20.73,530000
Maruti Ciaz,Maruti,Ciaz,5,28014,Dealer,Petrol,Manual,1152000,20.73,603000
Maruti Ciaz,Maruti,Ciaz,5,33000,Dealer,Petrol,Manual,1152000,20.73,645000
Maruti Ciaz,Maruti,Ciaz,5,21000,Dealer,Petrol,Automatic,1152000,19.12,825000
Maruti Ciaz,Maruti,Ciaz,5,21000,Dealer,Petrol,Manual,1152000,20.73,615000
Maruti Ciaz,Maruti,Ciaz,5,55000,Dealer,Petrol,Manual,1152000,20.73,585000
Maruti Ciaz,Maruti,Ciaz,5,24603,Dealer,Petrol,Manual,1118000,20.73,695000
Maruti Ciaz,Maruti,Ciaz,5,52000,Dealer,Petrol,Manual,1152000,20.73,650000
Maruti Ciaz,Maruti,Ciaz,5,45000,Dealer,Petrol,Manual,1173000,20.73,725000
Maruti Ciaz,Maruti,Ciaz,5,120000,Individual,Diesel,Manual,1159572,28.09,700000
Maruti Ciaz,Maruti,Ciaz,5,35000,Individual,Diesel,Manual,1159572,28.09,838000
Maruti Ciaz,Maruti,Ciaz,5,100000,Individual,Diesel,Manual,1159572,28.09,650000
Maruti Ciaz,Maruti,Ciaz,5,94400,Individual,Diesel,Manual,1159572,28.09,595000
Maruti Ciaz,Maruti,Ciaz,5,49411,Individual,Diesel,Manual,1159572,28.09,731000
Maruti Ciaz,Maruti,Ciaz,5,70000,Individual,Diesel,Manual,1159572,28.09,680000
Maruti Ciaz,Maruti,Ciaz,5,58400,Individual,Diesel,Manual,1159572,28.09,728000
Maruti Ciaz,Maruti,Ciaz,5,99000,Individual,Diesel,Manual,1159572,28.09,651000
Maruti Ciaz,Maruti,Ciaz,5,50000,Individual,Diesel,Manual,1159572,28.09,650000
Maruti Ciaz,Maruti,Ciaz,5,45000,Individual,Diesel,Manual,1159572,28.09,780000
Maruti Ciaz,Maruti,Ciaz,5,60000,Individual,Diesel,Manual,1159572,28.09,710000
Maruti Ciaz,Maruti,Ciaz,5,110000,Individual,Diesel,Manual,1159572,28.09,550000
Maruti Ciaz,Maruti,Ciaz,5,40000,Individual,Diesel,Manual,1159572,28.09,850000
Maruti Ciaz,Maruti,Ciaz,5,70000,Individual,Diesel,Manual,1159572,28.09,650000
Maruti Ciaz,Maruti,Ciaz,5,25000,Individual,Diesel,Manual,1159572,28.09,670000
Maruti Ciaz,Maruti,Ciaz,5,50000,Individual,Diesel,Manual,1159572,28.09,695000
Maruti Ciaz,Maruti,Ciaz,5,20000,Individual,Diesel,Manual,1159572,28.09,685000
Maruti Ciaz,Maruti,Ciaz,5,35000,Individual,Diesel,Manual,1159572,28.09,750000
Maruti Ciaz,Maruti,Ciaz,5,100000,Individual,Diesel,Manual,1159572,28.09,660000
Maruti Ciaz,Maruti,Ciaz,5,110000,Individual,Diesel,Manual,1159572,28.09,700000
Maruti Ciaz,Maruti,Ciaz,5,135000,Individual,Diesel,Manual,1159572,28.09,690000
Maruti Ciaz,Maruti,Ciaz,5,49500,Individual,Diesel,Manual,1159572,28.09,700000
Maruti Ciaz,Maruti,Ciaz,5,35000,Individual,Diesel,Manual,1159572,28.09,680000
Maruti Ciaz,Maruti,Ciaz,5,103000,Individual,Diesel,Manual,1159572,28.09,745000
Maruti Ciaz,Maruti,Ciaz,5,30000,Individual,Petrol,Manual,1152000,20.73,625000
Maruti Ciaz,Maruti,Ciaz,5,22000,Individual,Petrol,Manual,1152500,20.73,715000
Maruti Ciaz,Maruti,Ciaz,5,40000,Individual,Petrol,Manual,1152500,20.73,650000
Maruti Ciaz,Maruti,Ciaz,5,55000,Individual,Petrol,Manual,1159572,20.73,650000
Maruti Ciaz,Maruti,Ciaz,5,15000,Individual,Petrol,Automatic,1173000,19.12,725000
Maruti Ciaz,Maruti,Ciaz,5,35701,Dealer,Petrol,Manual,1152500,20.73,645000
Maruti Dzire LXI,Maruti,Dzire LXI,5,10000,Dealer,Petrol,Manual,839000,23.26,500000
Maruti Dzire VXI,Maruti,Dzire VXI,5,62150,Dealer,Petrol,Manual,857500,23.26,485000
Maruti Eeco,Maruti,Eeco,5,51000,Dealer,CNG,Manual,582000,15.1,291000
Maruti Eeco,Maruti,Eeco,5,29000,Dealer,CNG,Manual,582000,15.1,295000
Maruti Eeco,Maruti,Eeco,5,38640,Dealer,CNG,Manual,582000,15.1,285000
Maruti Eeco,Maruti,Eeco,5,37000,Dealer,CNG,Manual,582000,15.1,285000
Maruti Eeco,Maruti,Eeco,5,16000,Dealer,Petrol,Manual,521482,15.37,385000
Maruti Eeco,Maruti,Eeco,5,55000,Dealer,Petrol,Manual,469500,15.37,355000
Maruti Eeco,Maruti,Eeco,5,40000,Dealer,Petrol,Manual,490000,15.37,365000
Maruti Eeco,Maruti,Eeco,5,5000,Individual,CNG,Manual,584000,21.94,490000
Maruti Eeco,Maruti,Eeco,5,64850,Individual,CNG,Manual,619000,21.94,320000
Maruti Eeco,Maruti,Eeco,5,55000,Individual,CNG,Manual,582000,21.94,270000
Maruti Eeco,Maruti,Eeco,5,15000,Individual,Petrol,Manual,521482,15.37,350000
Maruti Eeco,Maruti,Eeco,5,15000,Individual,Petrol,Manual,487500,15.37,350000
Maruti Eeco,Maruti,Eeco,5,5000,Individual,Petrol,Manual,469500,15.37,308000
Maruti Eeco,Maruti,Eeco,5,50000,Individual,Petrol,Manual,475500,15.37,350000
Maruti Eeco,Maruti,Eeco,5,40000,Individual,Petrol,Manual,469500,15.37,310000
Maruti Eeco,Maruti,Eeco,5,10000,Individual,Petrol,Manual,471000,15.37,290000
Maruti Eeco,Maruti,Eeco,5,63530,Individual,Petrol,Manual,471000,15.37,245000
Maruti Eeco,Maruti,Eeco,5,203125,Individual,Petrol,Manual,465000,15.37,240000
Maruti Ertiga,Maruti,Ertiga,5,43000,Dealer,CNG,Manual,1022000,17.5,775000
Maruti Ertiga,Maruti,Ertiga,5,52000,Dealer,Diesel,Manual,1038372,24.2,675000
Maruti Ertiga,Maruti,Ertiga,5,56000,Dealer,Diesel,Manual,1038372,20.77,825000
Maruti Ertiga,Maruti,Ertiga,5,72000,Dealer,Diesel,Manual,1038372,24.52,840000
Maruti Ertiga,Maruti,Ertiga,5,57246,Dealer,Diesel,Manual,1038372,25.47,850000
Maruti Ertiga,Maruti,Ertiga,5,72447,Dealer,Diesel,Manual,1038372,24.52,850000
Maruti Ertiga,Maruti,Ertiga,5,76000,Dealer,Diesel,Manual,1038372,24.52,825000
Maruti Ertiga,Maruti,Ertiga,5,41974,Dealer,Diesel,Manual,1038372,24.52,811000
Maruti Ertiga,Maruti,Ertiga,5,84000,Dealer,Diesel,Manual,1038372,24.52,825000
Maruti Ertiga,Maruti,Ertiga,5,65000,Dealer,Diesel,Manual,1038372,24.52,700000
Maruti Ertiga,Maruti,Ertiga,5,33213,Dealer,Diesel,Manual,1038372,24.52,875000
Maruti Ertiga,Maruti,Ertiga,5,44160,Dealer,Diesel,Manual,1038372,24.52,670000
Maruti Ertiga,Maruti,Ertiga,5,42000,Dealer,Diesel,Manual,1038372,24.52,699000
Maruti Ertiga,Maruti,Ertiga,5,46000,Dealer,Diesel,Manual,1038372,24.52,640000
Maruti Ertiga,Maruti,Ertiga,5,45700,Dealer,Diesel,Manual,1038372,24.52,650000
Maruti Ertiga,Maruti,Ertiga,5,68219,Dealer,Diesel,Manual,1038372,24.52,650000
Maruti Ertiga,Maruti,Ertiga,5,51500,Dealer,Diesel,Manual,1038372,24.52,650000
Maruti Ertiga,Maruti,Ertiga,5,58000,Dealer,Diesel,Manual,1038372,25.47,665000
Maruti Ertiga,Maruti,Ertiga,5,55000,Dealer,Diesel,Manual,1038372,24.52,595000
Maruti Ertiga,Maruti,Ertiga,5,36700,Dealer,Diesel,Manual,1038372,24.52,895000
Maruti Ertiga,Maruti,Ertiga,5,25000,Dealer,Diesel,Manual,1038372,24.52,750000
Maruti Ertiga,Maruti,Ertiga,5,57000,Dealer,Diesel,Manual,1038372,24.52,590000
Maruti Ertiga,Maruti,Ertiga,5,48782,Dealer,Diesel,Manual,1038372,20.77,890000
Maruti Ertiga,Maruti,Ertiga,5,56829,Dealer,Diesel,Manual,1038372,20.77,895000
Maruti Ertiga,Maruti,Ertiga,5,30000,Dealer,Petrol,Manual,1034000,17.5,635000
Maruti Ertiga,Maruti,Ertiga,5,37000,Dealer,Petrol,Manual,1038372,17.5,695000
Maruti Ertiga,Maruti,Ertiga,5,68500,Dealer,Petrol,Automatic,1061500,17.03,765000
Maruti Ertiga,Maruti,Ertiga,5,61149,Dealer,Petrol,Manual,1060500,19.01,755000
Maruti Ertiga,Maruti,Ertiga,5,27000,Dealer,Petrol,Manual,1075000,19.01,695000
Maruti Ertiga,Maruti,Ertiga,5,21600,Dealer,Petrol,Manual,1044000,17.5,725000
Maruti Ertiga,Maruti,Ertiga,5,52000,Dealer,Petrol,Manual,1034000,16.02,615000
Maruti Ertiga,Maruti,Ertiga,5,20000,Individual,CNG,Manual,1023000,17.5,825000
Maruti Ertiga,Maruti,Ertiga,5,50000,Individual,CNG,Manual,1023000,17.5,700000
Maruti Ertiga,Maruti,Ertiga,5,41000,Individual,CNG,Manual,1023000,17.5,780000
Maruti Ertiga,Maruti,Ertiga,5,170000,Individual,CNG,Manual,1022000,17.5,600000
Maruti Ertiga,Maruti,Ertiga,5,50000,Individual,Diesel,Manual,1038372,24.52,950000
Maruti Ertiga,Maruti,Ertiga,5,48805,Individual,Diesel,Manual,1038372,24.52,390000
Maruti Ertiga,Maruti,Ertiga,5,80000,Individual,Diesel,Manual,1038372,24.52,800000
Maruti Ertiga,Maruti,Ertiga,5,50000,Individual,Diesel,Manual,1038372,24.52,700000
Maruti Ertiga,Maruti,Ertiga,5,103000,Individual,Diesel,Manual,1038372,24.52,675000
Maruti Ertiga,Maruti,Ertiga,5,90000,Individual,Diesel,Manual,1038372,24.52,550000
Maruti Ertiga,Maruti,Ertiga,5,40000,Individual,Diesel,Manual,1038372,24.52,810000
Maruti Ertiga,Maruti,Ertiga,5,37000,Individual,Diesel,Manual,1038372,24.52,810000
Maruti Ertiga,Maruti,Ertiga,5,110000,Individual,Diesel,Manual,1038372,24.52,850000
Maruti Ertiga,Maruti,Ertiga,5,135000,Individual,Diesel,Manual,1038372,24.52,900000
